# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,US/Mountain,,,,0,,,,stream,,LC,boblc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-20 00:00:00,5554.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-19 00:00:00,5809,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-18 00:00:00,4174.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-17 00:00:00,4963.92,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-16 00:00:00,4818.62,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-15 00:00:00,4323.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-14 00:00:00,5248.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-13 00:00:00,6020.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-12 00:00:00,6485.62,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-11 00:00:00,5789.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-10 00:00:00,5503.71,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-09 00:00:00,5768.12,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-08 00:00:00,6111.21,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-07 00:00:00,6198.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-06 00:00:00,7233.5,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-05 00:00:00,6373.62,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-11-04 00:00:00,5137.29,cubic feet per second
